gene_id	log2FC	PValue	FDR	PE_L2H	Critical_L2H	Area_L2H	PeakH_L2H	PeakX_L2H	PE_H2L	Critical_H2L	Area_H2L	PeakH_H2L	PeakX_H2L	direction_best	TE_score_L2H	TE_score_any	fc_thresh	pass_fc	stat_name	score
ENSG00000211786	0.30153288355599	0.917289679929036	0.946723330741192	0.0332887572834082	0	-0.00713664549304295	0.0771324863883848	0.568421052631579	0.0335180055401662	0	0.00511380822746522	0.109800362976407	0.694736842105263	H2L	0.00713664549304295	0.0335180055401662	1.5	FALSE	PE	0.0374934925439506
ENSG00000211798	0	0.832843575959808	0.892668767755643	0.0451332505492406	0	0.0477635359951603	0.204174228675136	0.778947368421053	0.0172413793103448	0.216925329503765	-0.0715649576527526	0.0172413793103448	0	L2H	0.0477635359951603	0.0451332505492406	1.5	FALSE	PE	0.0794365597898002
ENSG00000233306	0.46395655239386	0.0718507059895015	0.194590347204301	0.0193046136211673	0	-0.0162110556563823	0.0426497277676951	0.547368421052632	0.156079854809437	0	0.0287072746521476	0.172413793103448	0.0947368421052632	H2L	0.0162110556563823	0.156079854809437	1.5	FALSE	PE	1.14356896022511
ENSG00000211698	0.379128790990267	0.131718852794225	0.28432348732474	0.0623268698060942	0	-0.0143961736237145	0.0680580762250454	0.0842105263157895	0.137367465851562	0	0.0287072746521476	0.178765880217786	0.231578947368421	H2L	0.0143961736237145	0.137367465851562	1.5	FALSE	PE	0.880352060432852
ENSG00000211695	0	0.341532571137308	0.52902705004133	0.0506256567007355	0	0.0123733363581367	0.0961887477313975	0.473684210526316	0.103897220364887	0	0.0119196158499698	0.135208711433757	0.231578947368421	H2L	0.0123733363581367	0.103897220364887	1.5	FALSE	PE	0.466567872390438
ENSG00000211816	-0.0157273188305595	0.903592278468259	0.938238817392446	0.0348170789951285	0.138024039237357	0.0405040078644888	0.220508166969147	0.842105263157895	0.0341197822141561	1.58042764106862	-0.0574996218995765	0.0344827586206897	0.0105263157894737	L2H	0.0405040078644888	0.0348170789951285	1.5	FALSE	PE	0.0440274889435236
ENSG00000211819	0	0.871166349578896	0.916993105802842	0.0397363645047282	0	0.00738241076830006	0.0943738656987296	0.578947368421053	0.0245773235266024	0	-0.0107664095583787	0.0753176043557169	0.673684210526316	L2H	0.00738241076830006	0.0397363645047282	1.5	FALSE	PE	0.0598989083606899
ENSG00000211799	0	0.642068558129795	0.793262951339996	0.0680485242143471	0	0.0631900332728373	0.248638838475499	0.726315789473684	0.0314547712293438	0.356068763880289	-0.0829079703569268	0.0335753176043557	0.0631578947368421	L2H	0.0631900332728373	0.0680485242143471	1.5	FALSE	PE	0.192418596809975
ENSG00000211791	0.185481960261354	0.392545177598786	0.57585755607449	0.0660234979463177	0	0.0214477465214761	0.130671506352087	0.494736842105263	0.0980036297640653	0.52881631947544	-0.00895152752571083	0.103448275862069	0.0526315789473684	H2L	0.0214477465214761	0.0980036297640653	1.5	FALSE	PE	0.406110353561349
ENSG00000211697	0.249774483644929	0.0707969077521539	0.192934601113159	0.00076416085586016	1.24218742772022	-0.113307244404114	0.0181488203266788	0.957894736842105	0.157082815932754	0.591666080474589	0.0881446612220206	0.271324863883848	0.421052631578947	H2L	0.113307244404114	0.157082815932754	1.5	FALSE	PE	1.14998571089079
ENSG00000211812	0.0942558216515103	0.939889246476967	0.957858816610025	0.0258763969815646	0	0.00556752873563219	0.117059891107078	0.778947368421053	0.0292291527366511	0	-0.021655701754386	0.0925589836660617	0.684210526315789	H2L	0.00556752873563219	0.0292291527366511	1.5	FALSE	PE	0.0269233192489677
